raw_brand,raw_variant,raw_plan_name,raw_campaign_name,market,concatenate_for_plans,concatenate_for_budgets,category,subcategory,brand_clean,brand_type,variant,status,notes,added_by,added_at
Carlsberg,Elephant,DE-Carlsberg-2024-09-OOH Campaign-Awareness - Flight 2 Freespace,DE-Carlsberg-2024-09-OOH Campaign-Awareness - Flight 2 Freespace,Germany,Carlsberg_Elephant_DE-Carlsberg-2024-09-OOH Campaign-Awareness - Flight 2 Freespace_DE-Carlsberg-2024-09-OOH Campaign-Awareness - Flight 2 Freespace_Germany,Germany_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Elephant,,,carlsberg,January 06 2025
Carlsberg,Hoppy Lager,SE-Carlsberg-2024-05-Campaign-Hoppy Lager,Hoppy Lager,Sweden,Carlsberg_Hoppy Lager_SE-Carlsberg-2024-05-Campaign-Hoppy Lager_Hoppy Lager_Sweden,Sweden_Carlsberg,AFB (alcohol free brews),AFB Beer,Carlsberg,IPB,Hoppy Lager,,,carlsberg,January 06 2025
Carlsberg,Hoppy Lager,"SE-Carlsberg-2025-01-Campaign-Hoppy Lager 0,0% w4","Hoppy Lager 0,0%",Sweden,"Carlsberg_Hoppy Lager_SE-Carlsberg-2025-01-Campaign-Hoppy Lager 0,0% w4_Hoppy Lager 0,0%_Sweden",Sweden_Carlsberg,AFB (alcohol free brews),AFB Beer,Carlsberg,IPB,Hoppy Lager,,,carlsberg,January 06 2025
Carlsberg,Hoppy Lager,"SE-Carlsberg-2025-02-Campaign-Hoppy Lager 3,5%","Hoppy Lager 3,5%",Sweden,"Carlsberg_Hoppy Lager_SE-Carlsberg-2025-02-Campaign-Hoppy Lager 3,5%_Hoppy Lager 3,5%_Sweden",Sweden_Carlsberg,AFB (alcohol free brews),AFB Beer,Carlsberg,IPB,Hoppy Lager,,,carlsberg,January 06 2025
Carlsberg,Hoppy Lager,"SE-Carlsberg-2025-06-Campaign-Hoppy Lager 5,2%","Carlsberg Hoppy Lager 5,2%",Sweden,"Carlsberg_Hoppy Lager_SE-Carlsberg-2025-06-Campaign-Hoppy Lager 5,2%_Carlsberg Hoppy Lager 5,2%_Sweden",Sweden_Carlsberg,AFB (alcohol free brews),AFB Beer,Carlsberg,IPB,Hoppy Lager,,,carlsberg,January 06 2025
Carlsberg,Hoppy Lager,"SE-Carlsberg-2025-06-Campaign-Hoppy Lager 5,2%","Hoppy Lager 5,2%",Sweden,"Carlsberg_Hoppy Lager_SE-Carlsberg-2025-06-Campaign-Hoppy Lager 5,2%_Hoppy Lager 5,2%_Sweden",Sweden_Carlsberg,AFB (alcohol free brews),AFB Beer,Carlsberg,IPB,Hoppy Lager,,,carlsberg,January 06 2025
Carlsberg,Lager,AL-Carlsberg-2025-03-Campaign-MarchAWO,MarchAWO,Albania,Carlsberg_Lager_AL-Carlsberg-2025-03-Campaign-MarchAWO_MarchAWO_Albania,Albania_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Lager,,new market,dentsu,
Carlsberg,Lager,AL-Carlsberg-2025-04-Campaign-AprilAWO,AprilAWO,Albania,Carlsberg_Lager_AL-Carlsberg-2025-04-Campaign-AprilAWO_AprilAWO_Albania,Albania_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Lager,,new market,dentsu,
Carlsberg,Lager,AL-Carlsberg-2025-05-Campaign-MayAWO,MayAWO,Albania,Carlsberg_Lager_AL-Carlsberg-2025-05-Campaign-MayAWO_MayAWO_Albania,Albania_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Lager,,new market,dentsu,
Carlsberg,Lager,AL-Carlsberg-2025-06-Campaign-JuneAWO,JuneAWO,Albania,Carlsberg_Lager_AL-Carlsberg-2025-06-Campaign-JuneAWO_JuneAWO_Albania,Albania_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Lager,,new market,dentsu,
Carlsberg,Lager,AL-Carlsberg-2025-07-Campaign-JulyAWO,JulyAWO,Albania,Carlsberg_Lager_AL-Carlsberg-2025-07-Campaign-JulyAWO_JulyAWO_Albania,Albania_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Lager,,new market,dentsu,
Carlsberg,Lager,AL-Carlsberg-2025-08-Campaign-AugustAWO,AugustAWO,Albania,Carlsberg_Lager_AL-Carlsberg-2025-08-Campaign-AugustAWO_AugustAWO_Albania,Albania_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Lager,,new market,dentsu,
Carlsberg,Lager,AL-Carlsberg-2025-09-Campaign-SeptemberAWO,SeptemberAWO,Albania,Carlsberg_Lager_AL-Carlsberg-2025-09-Campaign-SeptemberAWO_SeptemberAWO_Albania,Albania_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Lager,,new market,dentsu,
Carlsberg,Lager,AL-Carlsberg-2025-10-Campaign-OctoberAWO,MayAWO,Albania,Carlsberg_Lager_AL-Carlsberg-2025-10-Campaign-OctoberAWO_MayAWO_Albania,Albania_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Lager,,new market,dentsu,
Carlsberg,Lager,BG-Carlsberg-2024-01-Campaign-CarlsbergAON,CarlsbergAON,Bulgaria,Carlsberg_Lager_BG-Carlsberg-2024-01-Campaign-CarlsbergAON_CarlsbergAON_Bulgaria,Bulgaria_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Lager,,new market,dentsu,
Carlsberg,Lager,BG-Carlsberg-2024-05-Campaign-Carlsberg EURO NCP,CarlsbergEURO,Bulgaria,Carlsberg_Lager_BG-Carlsberg-2024-05-Campaign-Carlsberg EURO NCP_CarlsbergEURO_Bulgaria,Bulgaria_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Lager,,new market,dentsu,
Carlsberg,Lager,BG-Carlsberg-2024-06-Campaign-CarlsbergSportal,CarlsbergSportal,Bulgaria,Carlsberg_Lager_BG-Carlsberg-2024-06-Campaign-CarlsbergSportal_CarlsbergSportal_Bulgaria,Bulgaria_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Lager,,new market,dentsu,
Carlsberg,Lager,BG-Carlsberg-2024-06-Campaign-CarlsbergStunts,CarlsbergStunts,Bulgaria,Carlsberg_Lager_BG-Carlsberg-2024-06-Campaign-CarlsbergStunts_CarlsbergStunts_Bulgaria,Bulgaria_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Lager,,new market,dentsu,
Carlsberg,Lager,BG-Carlsberg-2025-08-Campaign-CarlsbergNCP,NCP,Bulgaria,Carlsberg_Lager_BG-Carlsberg-2025-08-Campaign-CarlsbergNCP_NCP_Bulgaria,Bulgaria_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Lager,,new market,dentsu,
Carlsberg,Lager,DK-Carlsberg-2025-08-Campaign-Carlsberg Equity-B3,Equity Burst 3,Denmark,Carlsberg_Lager_DK-Carlsberg-2025-08-Campaign-Carlsberg Equity-B3_Equity Burst 3_Denmark,Denmark_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Lager,,new market,dentsu,
Carlsberg,Lager,KH-Carlsberg-2025-01-Campaign-CarlsbergThematic,CarlsbergThematic,Cambodia,Carlsberg_Lager_KH-Carlsberg-2025-01-Campaign-CarlsbergThematic_CarlsbergThematic_Cambodia,Cambodia_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Lager,,new market,dentsu,
Carlsberg,Light,BG-Carlsberg-2025-01-Campaign-Carlsberg Cinema,Carlsberg x Cinema City,Bulgaria,Carlsberg_Light_BG-Carlsberg-2025-01-Campaign-Carlsberg Cinema_Carlsberg x Cinema City_Bulgaria,Bulgaria_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Light,,new variant,dentsu,
Carlsberg,Light,BG-Carlsberg-2025-05-Campaign-Carlsberg OOH waves,Carlsberg Equity Wave,Bulgaria,Carlsberg_Light_BG-Carlsberg-2025-05-Campaign-Carlsberg OOH waves_Carlsberg Equity Wave_Bulgaria,Bulgaria_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Light,,new variant,dentsu,
Carlsberg,Light,BG-Carlsberg-2025-05-Campaign-Carlsberg OOH waves,Carlsberg NCP Wave,Bulgaria,Carlsberg_Light_BG-Carlsberg-2025-05-Campaign-Carlsberg OOH waves_Carlsberg NCP Wave_Bulgaria,Bulgaria_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Light,,new variant,dentsu,
Carlsberg,Light,CN-Carlsberg-2023-12-Campaign-CNY,Y24 CNY,China,Carlsberg_Light_CN-Carlsberg-2023-12-Campaign-CNY_Y24 CNY_China,China_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Light,,new variant,dentsu,
Carlsberg,Light,CN-Carlsberg-2024-04-Campaign-Carlsberg Football Wave1,Y24 Football Campaign Wave 1,China,Carlsberg_Light_CN-Carlsberg-2024-04-Campaign-Carlsberg Football Wave1_Y24 Football Campaign Wave 1_China,China_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Light,,new variant,dentsu,
Carlsberg,Light,CN-Carlsberg-2024-04-Campaign-Carlsberg Football Wave1,Y24 Football wave1,China,Carlsberg_Light_CN-Carlsberg-2024-04-Campaign-Carlsberg Football Wave1_Y24 Football wave1_China,China_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Light,,new variant,dentsu,
Carlsberg,Light,CN-Carlsberg-2024-06-Campaign-Carlsberg Y24 Football wave2,Y24 Football wave2,China,Carlsberg_Light_CN-Carlsberg-2024-06-Campaign-Carlsberg Y24 Football wave2_Y24 Football wave2_China,China_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Light,,new variant,dentsu,
Carlsberg,Light,CN-Carlsberg-2024-07-Campaign-Carlsberg Y24 NEO Party Campaign,NEO Party Campaign,China,Carlsberg_Light_CN-Carlsberg-2024-07-Campaign-Carlsberg Y24 NEO Party Campaign_NEO Party Campaign_China,China_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Light,,new variant,dentsu,
Carlsberg,Light,CN-Carlsberg-2024-07-Campaign-Carlsberg Y24 NEO Party Campaign,Y24 PR Stunt,China,Carlsberg_Light_CN-Carlsberg-2024-07-Campaign-Carlsberg Y24 NEO Party Campaign_Y24 PR Stunt_China,China_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Light,,new variant,dentsu,
Carlsberg,Light,CN-Carlsberg-2024-07-Campaign-Carlsberg Y24 PR Stunt Campaign,Y24 PR Stunt,China,Carlsberg_Light_CN-Carlsberg-2024-07-Campaign-Carlsberg Y24 PR Stunt Campaign_Y24 PR Stunt_China,China_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Light,,new variant,dentsu,
Carlsberg,Light,CN-Carlsberg-2024-12-Campaign-Carlsberg Y25 CNY Campaign,Carlsberg Y25 CNY Campaign,China,Carlsberg_Light_CN-Carlsberg-2024-12-Campaign-Carlsberg Y25 CNY Campaign_Carlsberg Y25 CNY Campaign_China,China_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Light,,new variant,dentsu,
Carlsberg,Light,CN-Carlsberg-2025-03-Campaign-Carlsberg Equity B1,Y25 B1,China,Carlsberg_Light_CN-Carlsberg-2025-03-Campaign-Carlsberg Equity B1_Y25 B1_China,China_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Light,,new variant,dentsu,
Carlsberg,Light,CN-Carlsberg-2025-03-Campaign-Carlsberg Equity B1,Y25 B1 Campaign,China,Carlsberg_Light_CN-Carlsberg-2025-03-Campaign-Carlsberg Equity B1_Y25 B1 Campaign_China,China_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Light,,new variant,dentsu,
Carlsberg,Light,CN-Carlsberg-2025-03-Campaign-Carlsberg Equity B1,Y25 Equity B1,China,Carlsberg_Light_CN-Carlsberg-2025-03-Campaign-Carlsberg Equity B1_Y25 Equity B1_China,China_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Light,,new variant,dentsu,
Carlsberg,Light,CN-Carlsberg-2025-03-Campaign-Carlsberg Football Campaign,Y25 Equity B1,China,Carlsberg_Light_CN-Carlsberg-2025-03-Campaign-Carlsberg Football Campaign_Y25 Equity B1_China,China_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Light,,new variant,dentsu,
Carlsberg,OK Beer,SG-Carlsberg-2025-08-Campaign-SG60,SG60CarlsbergMetaAwarenessFunPack,Singapore,Carlsberg_OK Beer_SG-Carlsberg-2025-08-Campaign-SG60_SG60CarlsbergMetaAwarenessFunPack_Singapore,Singapore_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,OK Beer,,new variant,dentsu,
Carlsberg,OK Beer,SG-Carlsberg-2025-08-Campaign-SG60,SG60CarlsbergMetaAwarenessMediacorp,Singapore,Carlsberg_OK Beer_SG-Carlsberg-2025-08-Campaign-SG60_SG60CarlsbergMetaAwarenessMediacorp_Singapore,Singapore_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,OK Beer,,new variant,dentsu,
Carlsberg,OK Beer,SG-Carlsberg-2025-08-Campaign-SG60,SG60CarlsbergMetaAwarenessSG60LuckyDraw,Singapore,Carlsberg_OK Beer_SG-Carlsberg-2025-08-Campaign-SG60_SG60CarlsbergMetaAwarenessSG60LuckyDraw_Singapore,Singapore_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,OK Beer,,new variant,dentsu,
Carlsberg,OK Beer,SG-Carlsberg-2025-08-Campaign-SG60,SG60CarlsbergMetaTraffic,Singapore,Carlsberg_OK Beer_SG-Carlsberg-2025-08-Campaign-SG60_SG60CarlsbergMetaTraffic_Singapore,Singapore_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,OK Beer,,new variant,dentsu,
Carlsberg,Pilsner,AZ-Carlsberg-2024-05-Campaign-Carlsberg Fan Fest,Carlsberg Fan Fest,Azerbaijan,Carlsberg_Pilsner_AZ-Carlsberg-2024-05-Campaign-Carlsberg Fan Fest_Carlsberg Fan Fest_Azerbaijan,Azerbaijan_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,AZ-Carlsberg-2025-02-Campaign-Carlsberg Meta Cinema Contest,Carlsberg Meta Cinema Contest,Azerbaijan,Carlsberg_Pilsner_AZ-Carlsberg-2025-02-Campaign-Carlsberg Meta Cinema Contest_Carlsberg Meta Cinema Contest_Azerbaijan,Azerbaijan_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,AZ-Carlsberg-2025-04-Campaign-Carlsberg Cinema Contest,Carlsberg Cinema Contest,Azerbaijan,Carlsberg_Pilsner_AZ-Carlsberg-2025-04-Campaign-Carlsberg Cinema Contest_Carlsberg Cinema Contest_Azerbaijan,Azerbaijan_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,AZ-Carlsberg-2025-04-Campaign-Carlsberg_PL Liverpool FC,Carlsberg_PL Liverpool FC,Azerbaijan,Carlsberg_Pilsner_AZ-Carlsberg-2025-04-Campaign-Carlsberg_PL Liverpool FC_Carlsberg_PL Liverpool FC_Azerbaijan,Azerbaijan_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,AZ-Carlsberg-2025-06-Campaign-Carlsberg_PL Liverpool FC,Carlsberg_PL Liverpool FC,Azerbaijan,Carlsberg_Pilsner_AZ-Carlsberg-2025-06-Campaign-Carlsberg_PL Liverpool FC_Carlsberg_PL Liverpool FC_Azerbaijan,Azerbaijan_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,AZ-Carlsberg-2025-08-Campaign-Carlsberg_PL Liverpool FC,Carlsberg_PL Liverpool FC,Azerbaijan,Carlsberg_Pilsner_AZ-Carlsberg-2025-08-Campaign-Carlsberg_PL Liverpool FC_Carlsberg_PL Liverpool FC_Azerbaijan,Azerbaijan_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,DK-Carlsberg-2024-02-Campaign-FCK,FCK,Denmark,Carlsberg_Pilsner_DK-Carlsberg-2024-02-Campaign-FCK_FCK_Denmark,Denmark_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,DK-Carlsberg-2024-07-Campaign-FCK Tomme pladser,FCK Tomme pladser,Denmark,Carlsberg_Pilsner_DK-Carlsberg-2024-07-Campaign-FCK Tomme pladser_FCK Tomme pladser_Denmark,Denmark_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,DK-Carlsberg-2024-10-Campaign-Kvindelandshold,DK-Carlsberg-2024-10-Campaign-Kvindelandshold,Denmark,Carlsberg_Pilsner_DK-Carlsberg-2024-10-Campaign-Kvindelandshold_DK-Carlsberg-2024-10-Campaign-Kvindelandshold_Denmark,Denmark_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,DK-Carlsberg-2025-03-Campaign-Carlsberg Equity-B1,B1,Denmark,Carlsberg_Pilsner_DK-Carlsberg-2025-03-Campaign-Carlsberg Equity-B1_B1_Denmark,Denmark_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,DK-Carlsberg-2025-03-Campaign-Carlsberg Equity-B1,Carlsberg Equity B1,Denmark,Carlsberg_Pilsner_DK-Carlsberg-2025-03-Campaign-Carlsberg Equity-B1_Carlsberg Equity B1_Denmark,Denmark_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,DK-Carlsberg-2025-03-Campaign-Carlsberg Equity-B1,Equity Burst 1,Denmark,Carlsberg_Pilsner_DK-Carlsberg-2025-03-Campaign-Carlsberg Equity-B1_Equity Burst 1_Denmark,Denmark_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,DK-Carlsberg-2025-06-Campaign-Carlsberg Equity-B2,B2 / Reminder,Denmark,Carlsberg_Pilsner_DK-Carlsberg-2025-06-Campaign-Carlsberg Equity-B2_B2 / Reminder_Denmark,Denmark_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,DK-Carlsberg-2025-06-Campaign-Carlsberg Equity-B2,Carlsberg Equity B2,Denmark,Carlsberg_Pilsner_DK-Carlsberg-2025-06-Campaign-Carlsberg Equity-B2_Carlsberg Equity B2_Denmark,Denmark_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,DK-Carlsberg-2025-08-Campaign-Carlsberg Equity-B3,Equity B3,Denmark,Carlsberg_Pilsner_DK-Carlsberg-2025-08-Campaign-Carlsberg Equity-B3_Equity B3_Denmark,Denmark_Carlsberg,Beer ,Core Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,August Contest,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_August Contest_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,Calendar August,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_Calendar August_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,Calendar February,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_Calendar February_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,Calendar January,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_Calendar January_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,Calendar March,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_Calendar March_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,Calendar October,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_Calendar October_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,Calendar September,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_Calendar September_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,Equity2024,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_Equity2024_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,Influencers Men - April,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_Influencers Men - April_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,Influencers Men - June,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_Influencers Men - June_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,Influencers Men - May,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_Influencers Men - May_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,Influencers Women - April,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_Influencers Women - April_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,Influencers Women - June,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_Influencers Women - June_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,Influencers Women - May,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_Influencers Women - May_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,July Calendar Men,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_July Calendar Men_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,July Calendar Women,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_July Calendar Women_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,June Calendar Men,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_June Calendar Men_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,June Calendar Women,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_June Calendar Women_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,June Contest,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_June Contest_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,Liverpool April,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_Liverpool April_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,Liverpool Contest,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_Liverpool Contest_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,Liverpool December,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_Liverpool December_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,Liverpool May,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_Liverpool May_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,Liverpool November,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_Liverpool November_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,Liverpool October,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_Liverpool October_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,Liverpool September,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_Liverpool September_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,TVC - April - Art,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_TVC - April - Art_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
Carlsberg,Pilsner,GR-Carlsberg-2024-00-Campaign-Digital Plan,TVC - April - Cinema,Greece,Carlsberg_Pilsner_GR-Carlsberg-2024-00-Campaign-Digital Plan_TVC - April - Cinema_Greece,Greece_Carlsberg,Beer ,Premium Beer,Carlsberg,IPB,Pilsner,,new market and variant,dentsu,
