raw_campaign,raw_plan_name,market,brand,concatenate,campaign_clean,campaign_type,campaign_subtype,source_of_truth,status,notes,added_by,added_at
Carlsberg O,UA-Carlsberg-2025-04-Campaign-Carlsberg 0,Ukraine,Carlsberg,Carlsberg O_UA-Carlsberg-2025-04-Campaign-Carlsberg 0_Carlsberg_Ukraine,Carlsberg 0,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Carlsberg OOH,BE-Carlsberg-2024-01-Campaign-Carlsberg OOH,Belgium,Carlsberg,Carlsberg OOH_BE-Carlsberg-2024-01-Campaign-Carlsberg OOH_Carlsberg_Belgium,Carlsberg ooh,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Carlsberg Post promotion Feb'25,IN-Carlsberg-2025-02-Campaign-Carlsberg Post Promotion Feb'25,India,Carlsberg,Carlsberg Post promotion Feb'25_IN-Carlsberg-2025-02-Campaign-Carlsberg Post Promotion Feb'25_Carlsberg_India,Carlsberg post feb'25,Continuity,Always On,iProspect Carlsberg Global Team,,,,
Carlsberg Post Promotion Jan'25,IN-Carlsberg-2025-01-Campaign-Carlsberg Post Promotion Jan,India,Carlsberg,Carlsberg Post Promotion Jan'25_IN-Carlsberg-2025-01-Campaign-Carlsberg Post Promotion Jan_Carlsberg_India,Carlsberg post jan'25,Continuity,Always On,iProspect Carlsberg Global Team,,,,
Carlsberg promo,HU-Carlsberg-2024-00-Campaign-All mediatypes,Hungary,Carlsberg,Carlsberg promo_HU-Carlsberg-2024-00-Campaign-All mediatypes_Carlsberg_Hungary,Carlsberg promo,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
CARLSBERG PUTRA BRAND AWARD DIGITAL,MY-Carlsberg-2025-01-Campaign-Putra Brand Award (Social)-2500043,Malaysia,Carlsberg,CARLSBERG PUTRA BRAND AWARD DIGITAL_MY-Carlsberg-2025-01-Campaign-Putra Brand Award (Social)-2500043_Carlsberg_Malaysia,Carlsberg putra brand award digital,Tactical,Holiday (CNY),iProspect Carlsberg Global Team,,,,
Carlsberg Radio Arvyla,GR-Carlsberg-2024-04-Campaign-Carlsberg TV Campaigns,Greece,Carlsberg,Carlsberg Radio Arvyla_GR-Carlsberg-2024-04-Campaign-Carlsberg TV Campaigns_Carlsberg_Greece,Carlsberg radio arvyla,Continuity,Always On,iProspect Carlsberg Global Team,,,,
Carlsberg Real Smooth Event,MY- Carlsberg-E-COMM-2024-11-Campaign - REAL SMOOTH EVENT - 2400860,Malaysia,Carlsberg,Carlsberg Real Smooth Event_MY- Carlsberg-E-COMM-2024-11-Campaign - REAL SMOOTH EVENT - 2400860_Carlsberg_Malaysia,Carlsberg real smooth event,Tactical,Event,iProspect Carlsberg Global Team,,,,
Carlsberg Sleek,SE-Carlsberg-2025-05-Campaign-Sleek OOH w 19,Sweden,Carlsberg,Carlsberg Sleek_SE-Carlsberg-2025-05-Campaign-Sleek OOH w 19_Carlsberg_Sweden,OH w19,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Carlsberg SMM August,UA-Carlsberg-2024-05-09-Campaign-SMM,Ukraine,Carlsberg,Carlsberg SMM August_UA-Carlsberg-2024-05-09-Campaign-SMM_Carlsberg_Ukraine,Carlsberg smm august,Continuity,Always On,iProspect Carlsberg Global Team,,,,
Carlsberg SMM July,UA-Carlsberg-2024-05-09-Campaign-SMM,Ukraine,Carlsberg,Carlsberg SMM July_UA-Carlsberg-2024-05-09-Campaign-SMM_Carlsberg_Ukraine,Carlsberg smm july,Continuity,Always On,iProspect Carlsberg Global Team,,,,
Carlsberg SMM June,UA-Carlsberg-2024-05-09-Campaign-SMM,Ukraine,Carlsberg,Carlsberg SMM June_UA-Carlsberg-2024-05-09-Campaign-SMM_Carlsberg_Ukraine,Carlsberg smm june,Continuity,Always On,iProspect Carlsberg Global Team,,,,
Carlsberg SMM May,UA-Carlsberg-2024-05-09-Campaign-SMM,Ukraine,Carlsberg,Carlsberg SMM May_UA-Carlsberg-2024-05-09-Campaign-SMM_Carlsberg_Ukraine,Carlsberg smm may,Continuity,Always On,iProspect Carlsberg Global Team,,,,
Carlsberg SMM November,UA-Carlsberg-2024-05-09-Campaign-SMM,Ukraine,Carlsberg,Carlsberg SMM November_UA-Carlsberg-2024-05-09-Campaign-SMM_Carlsberg_Ukraine,Carlsberg smm november,Continuity,Always On,iProspect Carlsberg Global Team,,,,
Carlsberg SMM September,UA-Carlsberg-2024-05-09-Campaign-SMM,Ukraine,Carlsberg,Carlsberg SMM September_UA-Carlsberg-2024-05-09-Campaign-SMM_Carlsberg_Ukraine,Carlsberg smm september,Continuity,Always On,iProspect Carlsberg Global Team,,,,
Carlsberg social promotion AO-MJ,IN-Carlsberg-2024-05-Campaign-carlsberg social promotion AO-MJ,India,Carlsberg,Carlsberg social promotion AO-MJ_IN-Carlsberg-2024-05-Campaign-carlsberg social promotion AO-MJ_Carlsberg_India,Carlsberg social ao mj,Continuity,Always On,iProspect Carlsberg Global Team,,,,
CARLSBERG TOP TEN CHARITY,MY-CAMA-2024-2025-10-03(Oct'24-Mar'25)-Campaign-Top Ten Charity (Print+Digital)-2400675,Malaysia,CAMA,CARLSBERG TOP TEN CHARITY_MY-CAMA-2024-2025-10-03(Oct'24-Mar'25)-Campaign-Top Ten Charity (Print+Digital)-2400675_CAMA_Malaysia,Carlsberg top ten charity,Tactical,CSD or JustDrink,iProspect Carlsberg Global Team,,,,
CARLSBERG TOP TEN CHARITY,MY-Carlsberg Corporate-2024-01-Campaign-Carlsberg Top Ten Charity-CORP2300721,Malaysia,Carlsberg,CARLSBERG TOP TEN CHARITY_MY-Carlsberg Corporate-2024-01-Campaign-Carlsberg Top Ten Charity-CORP2300721_Carlsberg_Malaysia,Carlsberg top ten charity,Tactical,Event,iProspect Carlsberg Global Team,,,,
Carlsberg TV Campaign 06,PL-Carlsberg-2025-06-Campaign-Carlsberg TV Campaign,Poland,Carlsberg,Carlsberg TV Campaign 06_PL-Carlsberg-2025-06-Campaign-Carlsberg TV Campaign_Carlsberg_Poland,TV Campaign,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Carlsberg TV Campaign 07,PL-Carlsberg-2025-07-Campaign-Carlsberg TV Campaign,Poland,Carlsberg,Carlsberg TV Campaign 07_PL-Carlsberg-2025-07-Campaign-Carlsberg TV Campaign_Carlsberg_Poland,TV Campaign,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Carlsberg TV Campaign 08,PL-Carlsberg-2025-08-Campaign-Carlsberg TV Campaign,Poland,Carlsberg,Carlsberg TV Campaign 08_PL-Carlsberg-2025-08-Campaign-Carlsberg TV Campaign_Carlsberg_Poland,TV Campaign,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Carlsberg VOD 06,PL-Carlsberg-2025-06-Campaign-Carlsberg TV Campaign,Poland,Carlsberg,Carlsberg VOD 06_PL-Carlsberg-2025-06-Campaign-Carlsberg TV Campaign_Carlsberg_Poland,VOD,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Carlsberg VOD 06,PL-Carlsberg-2025-06-Campaign-Carlsberg VOD 06,Poland,Carlsberg,Carlsberg VOD 06_PL-Carlsberg-2025-06-Campaign-Carlsberg VOD 06_Carlsberg_Poland,VOD,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Carlsberg VOD 07,PL-Carlsberg-2025-07-Campaign-Carlsberg TV Campaign,Poland,Carlsberg,Carlsberg VOD 07_PL-Carlsberg-2025-07-Campaign-Carlsberg TV Campaign_Carlsberg_Poland,VOD,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Carlsberg VOD 07,PL-Carlsberg-2025-07-Campaign-Carlsberg VOD 07,Poland,Carlsberg,Carlsberg VOD 07_PL-Carlsberg-2025-07-Campaign-Carlsberg VOD 07_Carlsberg_Poland,VOD,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Carlsberg VOD 08,PL-Carlsberg-2025-08-Campaign-Carlsberg TV Campaign,Poland,Carlsberg,Carlsberg VOD 08_PL-Carlsberg-2025-08-Campaign-Carlsberg TV Campaign_Carlsberg_Poland,VOD,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Carlsberg VOD 08,PL-Carlsberg-2025-08-Campaign-Carlsberg VOD 08,Poland,Carlsberg,Carlsberg VOD 08_PL-Carlsberg-2025-08-Campaign-Carlsberg VOD 08_Carlsberg_Poland,VOD,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Carlsberg x BB Top Spender,SG-Carlsberg-2024-07-Campaign-Carlsberg x BB Top Spender,Singapore,Carlsberg,Carlsberg x BB Top Spender_SG-Carlsberg-2024-07-Campaign-Carlsberg x BB Top Spender_Carlsberg_Singapore,Carlsberg x bb top spender,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
Carlsberg x Cinema City,BG-Carlsberg-2025-01-Campaign-Carlsberg Cinema,Bulgaria,Carlsberg,Carlsberg x Cinema City_BG-Carlsberg-2025-01-Campaign-Carlsberg Cinema_Carlsberg_Bulgaria,Carlsberg x Cinema City,Tactical,Event,iProspect Carlsberg Global Team,,,,
Carlsberg x Liverpool,KH-Carlsberg-2025-04-Campaign-Carlsberg x Liverpool,Cambodia,Carlsberg,Carlsberg x Liverpool_KH-Carlsberg-2025-04-Campaign-Carlsberg x Liverpool_Carlsberg_Cambodia,Carlsberg x Liverpool,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Carlsberg x VIU Waterbomb Festival 2024,SG-Carlsberg-2024-08-Campaign-Carlsberg x VIU Waterbomb Festival 2024,Singapore,Carlsberg,Carlsberg x VIU Waterbomb Festival 2024_SG-Carlsberg-2024-08-Campaign-Carlsberg x VIU Waterbomb Festival 2024_Carlsberg_Singapore,Carlsberg x viu waterbomb festival 2024,Tactical,Event,iProspect Carlsberg Global Team,,,,
Carlsberg Y25 CNY Campaign,CN-Carlsberg-2024-12-Campaign-Carlsberg Y25 CNY Campaign,China,Carlsberg,Carlsberg Y25 CNY Campaign_CN-Carlsberg-2024-12-Campaign-Carlsberg Y25 CNY Campaign_Carlsberg_China,Carlsberg y25 cny,Tactical,Holiday (CNY),iProspect Carlsberg Global Team,,,,
Carlsberg_Blanc_Digital_2024_Channel Plus Display 2. Flight,DE-1664-2024-07-Campaign-Carlsberg_Blanc_Digital_2024_Channel Plus Display 2. Flight,Germany,1664 Blanc,Carlsberg_Blanc_Digital_2024_Channel Plus Display 2. Flight_DE-1664-2024-07-Campaign-Carlsberg_Blanc_Digital_2024_Channel Plus Display 2. Flight_1664 Blanc_Germany,Carlsberg blanc digital 2024 channel plus display 2. flight,Tactical,Other,iProspect Carlsberg Global Team,,,,
Carlsberg_Blanc_Digital_2024_Social,DE-Carlsberg-2024-06-Campaign-Carlsberg_Blanc_Digital_2024_Social,Germany,Carlsberg,Carlsberg_Blanc_Digital_2024_Social_DE-Carlsberg-2024-06-Campaign-Carlsberg_Blanc_Digital_2024_Social_Carlsberg_Germany,Carlsberg blanc digital 2024 social,Continuity,Always On,iProspect Carlsberg Global Team,,,,
Carlsberg_Blanc_Digital_2024_Social 2. Flight,DE-1664 Blanc-2024-07-CAMPAIGN-Carlsberg_Blanc_Digital_2024_Social 2. Flight,Germany,1664 Blanc,Carlsberg_Blanc_Digital_2024_Social 2. Flight_DE-1664 Blanc-2024-07-CAMPAIGN-Carlsberg_Blanc_Digital_2024_Social 2. Flight_1664 Blanc_Germany,Digital Social Flight,Continuity,Always On,iProspect Carlsberg Global Team,,,,
Carlsberg_Blanc_Digital_2024_XY & ATV,DE-1664-2024-04-Campaign-Carlsberg_Blanc_Digital_2024_XY & ATV__.,Germany,1664 Blanc,Carlsberg_Blanc_Digital_2024_XY & ATV_DE-1664-2024-04-Campaign-Carlsberg_Blanc_Digital_2024_XY & ATV__._1664 Blanc_Germany,Carlsberg blanc digital 2024 xy & atv,Tactical,Other,iProspect Carlsberg Global Team,,,,
CARLSBERG_CNY2025_1664EXCLUSIVE _CPAS_TOPUP,MY-1664 Other-2025-03-Campaign-Ecomm. 1664-2025-03-Campaign-CNY2025_1664EXCLUSIVE _CPAS_TOPUP(Meta)-2400957,Malaysia,1664 Blanc,CARLSBERG_CNY2025_1664EXCLUSIVE _CPAS_TOPUP_MY-1664 Other-2025-03-Campaign-Ecomm. 1664-2025-03-Campaign-CNY2025_1664EXCLUSIVE _CPAS_TOPUP(Meta)-2400957_1664 Blanc_Malaysia,CNY 2025,Tactical,Holiday (CNY),iProspect Carlsberg Global Team,,,,
CARLSBERG_CNY2025_1664EXCLUSIVE _CPAS_TOPUP,MY-1664 Other-2025-03-Campaign-Ecomm. 1664-2025-03-Campaign-CNY2025_1664EXCLUSIVE _CPAS_TOPUP(Meta)-2400957,Malaysia,1664 Other,CARLSBERG_CNY2025_1664EXCLUSIVE _CPAS_TOPUP_MY-1664 Other-2025-03-Campaign-Ecomm. 1664-2025-03-Campaign-CNY2025_1664EXCLUSIVE _CPAS_TOPUP(Meta)-2400957_1664 Other_Malaysia,CNY 2025,Tactical,Holiday (CNY),iProspect Carlsberg Global Team,,,,
CARLSBERG_CNY2025_3BRANDS-FEGP_CPAS,MY-Carlsberg-2024-12-Campaign-E-COMM-CNY2025_3BRANDS-FEGP_CPAS - 2400910,Malaysia,Carlsberg,CARLSBERG_CNY2025_3BRANDS-FEGP_CPAS_MY-Carlsberg-2024-12-Campaign-E-COMM-CNY2025_3BRANDS-FEGP_CPAS - 2400910_Carlsberg_Malaysia,Cny 2025,Tactical,Holiday (CNY),iProspect Carlsberg Global Team,,,,
Carlsberg_Digital_2024_2. Flight Social,DE-Carlsberg-2024-08-Campaign-Carlsberg_Digital_2024_2. Flight Social,Germany,Carlsberg,Carlsberg_Digital_2024_2. Flight Social_DE-Carlsberg-2024-08-Campaign-Carlsberg_Digital_2024_2. Flight Social_Carlsberg_Germany,Carlsberg digital 2024 2. flight social,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Carlsberg_Digital_2024_MAP_2. Flight,DE-Carlsberg-2024-08-Campaign-Carlsberg_Digital_2024_MAP_2. Flight,Germany,Carlsberg,Carlsberg_Digital_2024_MAP_2. Flight_DE-Carlsberg-2024-08-Campaign-Carlsberg_Digital_2024_MAP_2. Flight_Carlsberg_Germany,Carlsberg digital 2024 map 2. flight,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Carlsberg_Digital_2024_Social,DE-Carlsberg-2024-04-Campaign-Carlsberg_Digital_2024_Social,Germany,Carlsberg,Carlsberg_Digital_2024_Social_DE-Carlsberg-2024-04-Campaign-Carlsberg_Digital_2024_Social_Carlsberg_Germany,Carlsberg digital 2024 social,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Carlsberg_Digital_2024_XY & ATV,DE-Carlsberg-2024-04-Campaign-Carlsberg_Digital_2024_XY & ATV,Germany,Carlsberg,Carlsberg_Digital_2024_XY & ATV_DE-Carlsberg-2024-04-Campaign-Carlsberg_Digital_2024_XY & ATV_Carlsberg_Germany,Carlsberg digital 2024 xy & atv,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Carlsberg_Festive,VN-Carlsberg-2025-01-Campaign- FY Concept Plan,Vietnam,Carlsberg,Carlsberg_Festive_VN-Carlsberg-2025-01-Campaign- FY Concept Plan_Carlsberg_Vietnam,Carlsberg festive,Tactical,Holiday,iProspect Carlsberg Global Team,,,,
Carlsberg_FTE Fee,VN-Carlsberg-2024-07-Campaign-Thematic CB,Vietnam,Carlsberg,Carlsberg_FTE Fee_VN-Carlsberg-2024-07-Campaign-Thematic CB_Carlsberg_Vietnam,Carlsberg fte fee,Other,Fees,iProspect Carlsberg Global Team,,,,
Carlsberg_FTE Fee,VN-Tuborg-2025-01-Campaign- FY Concept Plan,Vietnam,Tuborg,Carlsberg_FTE Fee_VN-Tuborg-2025-01-Campaign- FY Concept Plan_Tuborg_Vietnam,Carlsberg fte fee,Other,Fees,iProspect Carlsberg Global Team,,,,
Carlsberg_FY,VN-Carlsberg-2025-01-Campaign- FY Concept Plan,Vietnam,Carlsberg,Carlsberg_FY_VN-Carlsberg-2025-01-Campaign- FY Concept Plan_Carlsberg_Vietnam,Carlsberg fy,Big Bet,Seasonal Burst,iProspect Carlsberg Global Team,,,,
CARLSBERG_GRIMBERGEN_GENERATION CHEF,FR-Grimbergen-2024-01-Campaign-GENERIQUE,France,Grimbergen,CARLSBERG_GRIMBERGEN_GENERATION CHEF_FR-Grimbergen-2024-01-Campaign-GENERIQUE_Grimbergen_France,Seasonal Bursts,Big Bet,Seasonal Burst,iProspect Carlsberg Global Team,,,,
CARLSBERG_GRIMBERGEN_RADIO 2.0,FR-Grimbergen-2024-01-Campaign-GENERIQUE,France,Grimbergen,CARLSBERG_GRIMBERGEN_RADIO 2.0_FR-Grimbergen-2024-01-Campaign-GENERIQUE_Grimbergen_France,Seasonal Bursts,Big Bet,Seasonal Burst,iProspect Carlsberg Global Team,,,,
CARLSBERG_GUINNESS_Feb-March,FR-Guinness-2025-01-Campaign-Guinness GENERIQUE,France,Guinness,CARLSBERG_GUINNESS_Feb-March_FR-Guinness-2025-01-Campaign-Guinness GENERIQUE_Guinness_France,Guinness Feb-March,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
CARLSBERG_LA BETE_Burst 1,FR-La Bete-2025-01-Campaign-La Bete GENERIQUE,France,La Bête,CARLSBERG_LA BETE_Burst 1_FR-La Bete-2025-01-Campaign-La Bete GENERIQUE_La Bête_France,Seasonal burst,Big Bet,Seasonal Burst,iProspect Carlsberg Global Team,,,,
Carlsberg_Paid Social_La Folie Douce_Cross-post,FR-Carlsberg-2025-01-Campaign-Carlsberg GENERIQUE,France,Carlsberg,Carlsberg_Paid Social_La Folie Douce_Cross-post_FR-Carlsberg-2025-01-Campaign-Carlsberg GENERIQUE_Carlsberg_France,La Folie Douce cross-post social,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Carlsberg_PL Liverpool FC,AZ-Carlsberg-2025-04-Campaign-Carlsberg_PL Liverpool FC,Azerbaijan,Carlsberg,Carlsberg_PL Liverpool FC_AZ-Carlsberg-2025-04-Campaign-Carlsberg_PL Liverpool FC_Carlsberg_Azerbaijan,Liverpool FC,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Carlsberg_PL Liverpool FC,AZ-Carlsberg-2025-06-Campaign-Carlsberg_PL Liverpool FC,Azerbaijan,Carlsberg,Carlsberg_PL Liverpool FC_AZ-Carlsberg-2025-06-Campaign-Carlsberg_PL Liverpool FC_Carlsberg_Azerbaijan,Liverpool FC,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Carlsberg_PL Liverpool FC,AZ-Carlsberg-2025-08-Campaign-Carlsberg_PL Liverpool FC,Azerbaijan,Carlsberg,Carlsberg_PL Liverpool FC_AZ-Carlsberg-2025-08-Campaign-Carlsberg_PL Liverpool FC_Carlsberg_Azerbaijan,Liverpool FC,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Carlsberg_Planning Fee,VN-Carlsberg-2024-07-Campaign-Thematic CB,Vietnam,Carlsberg,Carlsberg_Planning Fee_VN-Carlsberg-2024-07-Campaign-Thematic CB_Carlsberg_Vietnam,Carlsberg planning fee,Other,Fees,iProspect Carlsberg Global Team,,,,
Carlsberg_PRIP,VN-Tuborg-2025-01-Campaign- FY Concept Plan,Vietnam,Tuborg,Carlsberg_PRIP_VN-Tuborg-2025-01-Campaign- FY Concept Plan_Tuborg_Vietnam,Carlsberg prip,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
Carlsberg_Somersby_1 Flight_Channel Plus_ATV_0104-30042025_20250305,DE-Somersby-2025-04-Campaign-Carlsberg_Somersby_1 Flight_Channel Plus_ATV_0104-30042025_20250305,Germany,Somersby,Carlsberg_Somersby_1 Flight_Channel Plus_ATV_0104-30042025_20250305_DE-Somersby-2025-04-Campaign-Carlsberg_Somersby_1 Flight_Channel Plus_ATV_0104-30042025_20250305_Somersby_Germany,Carlsberg somersby 1 flight channel plus atv 0104 30042025 20250305,Continuity,Always On,iProspect Carlsberg Global Team,,,,
Carlsberg_Somersby_KOSTENVORANSCHLAG_Audience Architect_0104-300425_20250228,DE-Somersby-2025-04-Campaign-Carlsberg_Somersby_KOSTENVORANSCHLAG_Audience Architect_0104-300425_20250228,Germany,Somersby,Carlsberg_Somersby_KOSTENVORANSCHLAG_Audience Architect_0104-300425_20250228_DE-Somersby-2025-04-Campaign-Carlsberg_Somersby_KOSTENVORANSCHLAG_Audience Architect_0104-300425_20250228_Somersby_Germany,Carlsberg somersby kostenvoranschlag audience architect 0104 300425 20250228,Continuity,Always On,iProspect Carlsberg Global Team,,,,
Carlsberg_Summer,VN-Carlsberg-2025-01-Campaign- FY Concept Plan,Vietnam,Carlsberg,Carlsberg_Summer_VN-Carlsberg-2025-01-Campaign- FY Concept Plan_Carlsberg_Vietnam,Carlsberg summer,Big Bet,Seasonal Burst,iProspect Carlsberg Global Team,,,,
Carlsberg_Summer UTC,VN-Carlsberg-2025-01-Campaign- FY Concept Plan,Vietnam,Carlsberg,Carlsberg_Summer UTC_VN-Carlsberg-2025-01-Campaign- FY Concept Plan_Carlsberg_Vietnam,Carlsberg summer utc,Big Bet,Seasonal Burst,iProspect Carlsberg Global Team,,,,
Carlsberg_Thematic,VN-Carlsberg-2024-07-Campaign-Thematic CB,Vietnam,Carlsberg,Carlsberg_Thematic_VN-Carlsberg-2024-07-Campaign-Thematic CB_Carlsberg_Vietnam,Carlsberg thematic,Continuity,Always On,iProspect Carlsberg Global Team,,,,
CarlsbergAON,BG-Carlsberg-2024-01-Campaign-CarlsbergAON,Bulgaria,Carlsberg,CarlsbergAON_BG-Carlsberg-2024-01-Campaign-CarlsbergAON_Carlsberg_Bulgaria,Carlsbergaon,Continuity,Always On,iProspect Carlsberg Global Team,,,,
CarlsbergEURO,BG-Carlsberg-2024-05-Campaign-Carlsberg EURO NCP,Bulgaria,Carlsberg,CarlsbergEURO_BG-Carlsberg-2024-05-Campaign-Carlsberg EURO NCP_Carlsberg_Bulgaria,Carlsbergeuro,Tactical,Sports (EURO),iProspect Carlsberg Global Team,,,,
CarlsbergEURO,ME-Carlsberg-2024-06-Campaign-Carlsberg EURO,Montenegro,Carlsberg,CarlsbergEURO_ME-Carlsberg-2024-06-Campaign-Carlsberg EURO_Carlsberg_Montenegro,Carlsbergeuro,Tactical,Sports (EURO),iProspect Carlsberg Global Team,,,,
CarlsbergSocialPromotionMay-Jun,IN-Carlsberg-2024-05-Campaign-Social promotion - Carlsberg (May-June),India,Carlsberg,CarlsbergSocialPromotionMay-Jun_IN-Carlsberg-2024-05-Campaign-Social promotion - Carlsberg (May-June)_Carlsberg_India,Carlsbergsocialmay jun,Continuity,Always On,iProspect Carlsberg Global Team,,,,
CarlsbergSportal,BG-Carlsberg-2024-06-Campaign-CarlsbergSportal,Bulgaria,Carlsberg,CarlsbergSportal_BG-Carlsberg-2024-06-Campaign-CarlsbergSportal_Carlsberg_Bulgaria,Carlsbergsportal,Tactical,Sports,iProspect Carlsberg Global Team,,,,
CarlsbergStunts,BG-Carlsberg-2024-06-Campaign-CarlsbergStunts,Bulgaria,Carlsberg,CarlsbergStunts_BG-Carlsberg-2024-06-Campaign-CarlsbergStunts_Carlsberg_Bulgaria,Carlsbergstunts,Tactical,Creative Message,iProspect Carlsberg Global Team,,,,
CarlsbergThematic,KH-Carlsberg-2025-01-Campaign-CarlsbergThematic,Cambodia,Carlsberg,CarlsbergThematic_KH-Carlsberg-2025-01-Campaign-CarlsbergThematic_Carlsberg_Cambodia,Thematic,Big Bet,Equity,iProspect Carlsberg Global Team,,,,
CarlsbergxUEFA-Fancode,IN-carlsberg-2025-06-Campaign-CBxUEFA-Fancode,India,Carlsberg,CarlsbergxUEFA-Fancode_IN-carlsberg-2025-06-Campaign-CBxUEFA-Fancode_Carlsberg_India,UEFA - Fancode,Tactical,Sports (Football),iProspect Carlsberg Global Team,,,,
Carlsbrg x CBA,IN-Carlsberg-2024-12-Campaign-carlsberg-CBA,India,Carlsberg,Carlsbrg x CBA_IN-Carlsberg-2024-12-Campaign-carlsberg-CBA_Carlsberg_India,Carlsbrg x cba,Tactical,Other,iProspect Carlsberg Global Team,,,,
Celebrate Drink Responsibility,KH-Carlsberg-2024-10-Campaign-Celebrate Drink Responsibility,Cambodia,Carlsberg,Celebrate Drink Responsibility_KH-Carlsberg-2024-10-Campaign-Celebrate Drink Responsibility_Carlsberg_Cambodia,Celebrate drink responsibility,Tactical,CSD or JustDrink,iProspect Carlsberg Global Team,,,,
Chania Corfu Rhodes,GR-Mythos -2025-05-Campaign -Mythos Tourism,Greece,Mythos,Chania Corfu Rhodes_GR-Mythos -2025-05-Campaign -Mythos Tourism_Mythos_Greece,Mythos Tourism,Continuity,Always On,iProspect Carlsberg Global Team,,,,
Chinese New Year,MY-1664-2024-01-02(Jan-Feb)-Campaign-CNY (Digital)- 2300752,Malaysia,1664 Blanc,Chinese New Year_MY-1664-2024-01-02(Jan-Feb)-Campaign-CNY (Digital)- 2300752_1664 Blanc_Malaysia,Chinese new year,Tactical,Holiday (CNY),iProspect Carlsberg Global Team,,,,
Chongqing Beer 2024 CNY Campaign,CN-Chongqing-2023-12-Campaign-CNY,China,Chongqing,Chongqing Beer 2024 CNY Campaign_CN-Chongqing-2023-12-Campaign-CNY_Chongqing_China,Chongqing beer 2024 cny,Tactical,Holiday (CNY),iProspect Carlsberg Global Team,,,,
Chongqing Beer 2025 CNY Campaign,CN-Chongqing-2023-12-Campaign-CNY,China,Chongqing,Chongqing Beer 2025 CNY Campaign_CN-Chongqing-2023-12-Campaign-CNY_Chongqing_China,Chongqing beer 2025 cny,Tactical,Holiday (CNY),iProspect Carlsberg Global Team,,,,
Chongqing Beer 2025 CNY Campaign,CN-Chongqing-2024-12-Campaign-2025 CNY,China,Chongqing,Chongqing Beer 2025 CNY Campaign_CN-Chongqing-2024-12-Campaign-2025 CNY_Chongqing_China,Chongqing beer 2025 cny,Tactical,Holiday (CNY),iProspect Carlsberg Global Team,,,,
Chongqing Beer 2026 CNY Campaign,CN-Chongqing-2023-12-Campaign-CNY,China,Chongqing,Chongqing Beer 2026 CNY Campaign_CN-Chongqing-2023-12-Campaign-CNY_Chongqing_China,Chongqing beer 2026 cny,Tactical,Holiday (CNY),iProspect Carlsberg Global Team,,,,
Chongqing Beer 2027 CNY Campaign,CN-Chongqing-2023-12-Campaign-CNY,China,Chongqing,Chongqing Beer 2027 CNY Campaign_CN-Chongqing-2023-12-Campaign-CNY_Chongqing_China,Chongqing beer 2027 cny,Tactical,Holiday (CNY),iProspect Carlsberg Global Team,,,,
Chongqing Beer 2028 CNY Campaign,CN-Chongqing-2023-12-Campaign-CNY,China,Chongqing,Chongqing Beer 2028 CNY Campaign_CN-Chongqing-2023-12-Campaign-CNY_Chongqing_China,Chongqing beer 2028 cny,Tactical,Holiday (CNY),iProspect Carlsberg Global Team,,,,
